"C_HLEVEL","C_FULLNAME","C_NAME","C_SYNONYM_CD","C_VISUALATTRIBUTES","C_TOTALNUM","C_BASECODE","C_METADATAXML","C_FACTTABLECOLUMN","C_TABLENAME","C_COLUMNNAME","C_COLUMNDATATYPE","C_OPERATOR","C_DIMCODE","C_COMMENT","C_TOOLTIP","M_APPLIED_PATH","UPDATE_DATE","DOWNLOAD_DATE","IMPORT_DATE","SOURCESYSTEM_CD","VALUETYPE_CD","M_EXCLUSION_CD","C_PATH","C_SYMBOL","PCORI_BASECODE","OMOP_BASECODE"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\585 BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES W/O CC/MCC\","585 BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES W/O CC/MCC","N","LAE",(null),"MSDRG:585","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\585 BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES W/O CC/MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\585 BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","585 BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAS","585","585"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\592 SKIN ULCERS W MCC\","592 SKIN ULCERS W MCC","N","LAE",(null),"MSDRG:592","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\592 SKIN ULCERS W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\592 SKIN ULCERS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","592 SKIN ULCERS W MCC","592","592"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\593 SKIN ULCERS W CC\","593 SKIN ULCERS W CC","N","LAE",(null),"MSDRG:593","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\593 SKIN ULCERS W CC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\593 SKIN ULCERS W CC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","593 SKIN ULCERS W CC","593","593"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\594 SKIN ULCERS W/O CC/MCC\","594 SKIN ULCERS W/O CC/MCC","N","LAE",(null),"MSDRG:594","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\594 SKIN ULCERS W/O CC/MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\594 SKIN ULCERS W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","594 SKIN ULCERS W/O CC/MCC","594","594"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\595 MAJOR SKIN DISORDERS W MCC\","595 MAJOR SKIN DISORDERS W MCC","N","LAE",(null),"MSDRG:595","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\595 MAJOR SKIN DISORDERS W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\595 MAJOR SKIN DISORDERS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","595 MAJOR SKIN DISORDERS W MCC","595","595"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\596 MAJOR SKIN DISORDERS W/O MCC\","596 MAJOR SKIN DISORDERS W/O MCC","N","LAE",(null),"MSDRG:596","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\596 MAJOR SKIN DISORDERS W/O MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\596 MAJOR SKIN DISORDERS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","596 MAJOR SKIN DISORDERS W/O MCC","596","596"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\597 MALIGNANT BREAST DISORDERS W MCC\","597 MALIGNANT BREAST DISORDERS W MCC","N","LAE",(null),"MSDRG:597","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\597 MALIGNANT BREAST DISORDERS W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\597 MALIGNANT BREAST DISORDERS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","597 MALIGNANT BREAST DISORDERS W MCC","597","597"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\598 MALIGNANT BREAST DISORDERS W CC\","598 MALIGNANT BREAST DISORDERS W CC","N","LAE",(null),"MSDRG:598","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\598 MALIGNANT BREAST DISORDERS W CC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\598 MALIGNANT BREAST DISORDERS W CC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","598 MALIGNANT BREAST DISORDERS W CC","598","598"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\599 MALIGNANT BREAST DISORDERS W/O CC/MCC\","599 MALIGNANT BREAST DISORDERS W/O CC/MCC","N","LAE",(null),"MSDRG:599","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\599 MALIGNANT BREAST DISORDERS W/O CC/MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\599 MALIGNANT BREAST DISORDERS W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","599 MALIGNANT BREAST DISORDERS W/O CC/MCC","599","599"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\600 NON-MALIGNANT BREAST DISORDERS W CC/MCC\","600 NON-MALIGNANT BREAST DISORDERS W CC/MCC","N","LAE",(null),"MSDRG:600","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\600 NON-MALIGNANT BREAST DISORDERS W CC/MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\600 NON-MALIGNANT BREAST DISORDERS W CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","600 NON-MALIGNANT BREAST DISORDERS W CC/MCC","600","600"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\601 NON-MALIGNANT BREAST DISORDERS W/O CC/MCC\","601 NON-MALIGNANT BREAST DISORDERS W/O CC/MCC","N","LAE",(null),"MSDRG:601","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\601 NON-MALIGNANT BREAST DISORDERS W/O CC/MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\601 NON-MALIGNANT BREAST DISORDERS W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","601 NON-MALIGNANT BREAST DISORDERS W/O CC/MCC","601","601"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\602 CELLULITIS W MCC\","602 CELLULITIS W MCC","N","LAE",(null),"MSDRG:602","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\602 CELLULITIS W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\602 CELLULITIS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","602 CELLULITIS W MCC","602","602"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\603 CELLULITIS W/O MCC\","603 CELLULITIS W/O MCC","N","LAE",(null),"MSDRG:603","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\603 CELLULITIS W/O MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\603 CELLULITIS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","603 CELLULITIS W/O MCC","603","603"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\604 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W MCC\","604 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W MCC","N","LAE",(null),"MSDRG:604","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\604 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\604 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","604 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W ","604","604"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\605 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W/O MCC\","605 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W/O MCC","N","LAE",(null),"MSDRG:605","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\605 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W/O MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\605 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","605 TRAUMA TO THE SKIN, SUBCUT TISS AND BREAST W/","605","605"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\606 MINOR SKIN DISORDERS W MCC\","606 MINOR SKIN DISORDERS W MCC","N","LAE",(null),"MSDRG:606","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\606 MINOR SKIN DISORDERS W MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\606 MINOR SKIN DISORDERS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","606 MINOR SKIN DISORDERS W MCC","606","606"
5,"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\607 MINOR SKIN DISORDERS W/O MCC\","607 MINOR SKIN DISORDERS W/O MCC","N","LAE",(null),"MSDRG:607","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\607 MINOR SKIN DISORDERS W/O MCC\","","\MS-DRG\Skin, Subcutaneous Tissue And Breast\607 MINOR SKIN DISORDERS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Skin, Subcutaneous Tissue And Breast\","607 MINOR SKIN DISORDERS W/O MCC","607","607"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\863 POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS W/O MCC\","863 POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS W/O MCC","N","LAE",(null),"MSDRG:863","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\863 POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS W/O MCC\","","\MS-DRG\Infectious and Parasitic DDs\863 POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","863 POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS W","863","863"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\865 VIRAL ILLNESS W MCC\","865 VIRAL ILLNESS W MCC","N","LAE",(null),"MSDRG:865","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\865 VIRAL ILLNESS W MCC\","","\MS-DRG\Infectious and Parasitic DDs\865 VIRAL ILLNESS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","865 VIRAL ILLNESS W MCC","865","865"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\866 VIRAL ILLNESS W/O MCC\","866 VIRAL ILLNESS W/O MCC","N","LAE",(null),"MSDRG:866","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\866 VIRAL ILLNESS W/O MCC\","","\MS-DRG\Infectious and Parasitic DDs\866 VIRAL ILLNESS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","866 VIRAL ILLNESS W/O MCC","866","866"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\867 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W MCC\","867 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W MCC","N","LAE",(null),"MSDRG:867","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\867 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W MCC\","","\MS-DRG\Infectious and Parasitic DDs\867 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","867 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGN","867","867"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\868 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W CC\","868 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W CC","N","LAE",(null),"MSDRG:868","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\868 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W CC\","","\MS-DRG\Infectious and Parasitic DDs\868 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W CC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","868 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGN","868","868"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\869 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W/O CC/MCC\","869 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W/O CC/MCC","N","LAE",(null),"MSDRG:869","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\869 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W/O CC/MCC\","","\MS-DRG\Infectious and Parasitic DDs\869 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","869 OTHER INFECTIOUS AND PARASITIC DISEASES DIAGN","869","869"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\870 SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS\","870 SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS","N","LAE",(null),"MSDRG:870","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\870 SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS\","","\MS-DRG\Infectious and Parasitic DDs\870 SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","870 SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS","870","870"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\871 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC\","871 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC","N","LAE",(null),"MSDRG:871","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\871 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC\","","\MS-DRG\Infectious and Parasitic DDs\871 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","871 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS ","871","871"
5,"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\872 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC\","872 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC","N","LAE",(null),"MSDRG:872","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\872 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC\","","\MS-DRG\Infectious and Parasitic DDs\872 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Infectious and Parasitic DDs\","872 SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS ","872","872"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\901 WOUND DEBRIDEMENTS FOR INJURIES W MCC\","901 WOUND DEBRIDEMENTS FOR INJURIES W MCC","N","LAE",(null),"MSDRG:901","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\901 WOUND DEBRIDEMENTS FOR INJURIES W MCC\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\901 WOUND DEBRIDEMENTS FOR INJURIES W MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","901 WOUND DEBRIDEMENTS FOR INJURIES W MCC","901","901"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\902 WOUND DEBRIDEMENTS FOR INJURIES W CC\","902 WOUND DEBRIDEMENTS FOR INJURIES W CC","N","LAE",(null),"MSDRG:902","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\902 WOUND DEBRIDEMENTS FOR INJURIES W CC\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\902 WOUND DEBRIDEMENTS FOR INJURIES W CC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","902 WOUND DEBRIDEMENTS FOR INJURIES W CC","902","902"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\903 WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC\","903 WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC","N","LAE",(null),"MSDRG:903","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\903 WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\903 WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","903 WOUND DEBRIDEMENTS FOR INJURIES W/O CC/MCC","903","903"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\904 SKIN GRAFTS FOR INJURIES W CC/MCC\","904 SKIN GRAFTS FOR INJURIES W CC/MCC","N","LAE",(null),"MSDRG:904","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\904 SKIN GRAFTS FOR INJURIES W CC/MCC\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\904 SKIN GRAFTS FOR INJURIES W CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","904 SKIN GRAFTS FOR INJURIES W CC/MCC","904","904"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\905 SKIN GRAFTS FOR INJURIES W/O CC/MCC\","905 SKIN GRAFTS FOR INJURIES W/O CC/MCC","N","LAE",(null),"MSDRG:905","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\905 SKIN GRAFTS FOR INJURIES W/O CC/MCC\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\905 SKIN GRAFTS FOR INJURIES W/O CC/MCC\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","905 SKIN GRAFTS FOR INJURIES W/O CC/MCC","905","905"
5,"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\906 HAND PROCEDURES FOR INJURIES\","906 HAND PROCEDURES FOR INJURIES","N","LAE",(null),"MSDRG:906","","concept_cd","CONCEPT_DIMENSION","concept_path","T","LIKE","\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\906 HAND PROCEDURES FOR INJURIES\","","\MS-DRG\Injuries, Poison And Toxic Effect of Drugs\906 HAND PROCEDURES FOR INJURIES\","@",[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],[2011/09/21:08:26:42 AM],"MSDRG 2011",(null),(null),"\PCORI\ENCOUNTER\DRG\02\Injuries, Poison And Toxic Effect of Drugs\","906 HAND PROCEDURES FOR INJURIES","906","906"
